id,name,host_identity_verified,host_name,neighbourhood_group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,review_rate_number,calculated_host_listings_count,availability_365,outlier_mn;
1515527,Williamsburg Loft: Amazing Sublet,unconfirmed,Cooper,Brooklyn,Williamsburg,40.71682,-73.96369,True,moderate,Private room,2016,461.0,92.0,5,0,1.0,1.0,374.0,not-outlier;
1519393,Lower East Side 1bedroom apt in NYC,unconfirmed,Ryan,Manhattan,Chinatown,40.71515,-73.99029,True,moderate,Entire home/apt,2020,861.0,172.0,3,132,3.0,1.0,32.0,not-outlier;
1519946,Large Beautiful East Village 1-Bdrm,unconfirmed,Parker,Manhattan,East Village,40.72986,-73.97913,False,strict,Entire home/apt,2015,170.0,34.0,6,41,2.0,1.0,319.0,not-outlier;
1520498,Big room near Prospect Park! NY!,verified,Williams,Brooklyn,Prospect-Lefferts Gardens,40.66039,-73.95937,True,moderate,Private room,2017,752.0,150.0,7,34,2.0,1.0,65.0,not-outlier;
1521050,It's so easy to get to EVERYthing!,verified,Morrison,Brooklyn,Crown Heights,40.66898,-73.9571,False,strict,Entire home/apt,2020,524.0,105.0,3,34,3.0,1.0,362.0,not-outlier;
1521603,Manhattan -  Best Location in Midtown,verified,Williams,Manhattan,Midtown,40.75407,-73.96713,False,moderate,Entire home/apt,2012,966.0,193.0,7,27,2.0,1.0,278.0,not-outlier;
1522155,Sunny private room right off L train,unconfirmed,Riley,Brooklyn,Williamsburg,40.70712,-73.94013,True,strict,Private room,2013,125.0,25.0,4,30,4.0,1.0,331.0,not-outlier;
1522707,Beautiful Room in Manhattan Loft,verified,Howard,Manhattan,Midtown,40.74553,-73.98943,False,strict,Private room,2015,613.0,123.0,3,214,4.0,2.0,309.0,not-outlier;
1523260,Luxury, Adorable Studio Apartment,unconfirmed,Hawkins,Manhattan,Upper East Side,40.77584,-73.9502,True,flexible,Shared room,2008,644.0,129.0,30,12,4.0,1.0,193.0,outlier;
1523812,HOME AWAY FROM HOME,verified,Ross,Manhattan,Harlem,40.79967,-73.95156,True,strict,Private room,2021,848.0,170.0,2,6,5.0,4.0,158.0,not-outlier;
1524364,Beautiful 3 bedroom in Manhattan,unconfirmed,Evans,Manhattan,Upper West Side,40.80142,-73.96931,True,strict,Private room,2004,382.0,76.0,7,0,3.0,1.0,330.0,not-outlier;
1524916,Den of Zen at The Denizen Bushwick,verified,Richardson,Brooklyn,Williamsburg,40.70507,-73.9353,True,strict,Private room,2014,593.0,119.0,3,156,1.0,1.0,79.0,not-outlier;
1525469,Sunny large private room in Park Slope,verified,Mitchell,Brooklyn,Park Slope,40.67962,-73.97655,False,flexible,Private room,2018,392.0,78.0,2,30,1.0,1.0,13.0,not-outlier;
1526021,Eastern Parkway Brooklyn 1BR Flat,verified,Holmes,Brooklyn,Crown Heights,40.66847,-73.94875,False,flexible,Entire home/apt,2013,984.0,197.0,5,1,3.0,1.0,212.0,not-outlier;
1526573,1400sf Manhattan View Artistic Loft,unconfirmed,Jones,Brooklyn,Greenpoint,40.7376,-73.95678,False,flexible,Private room,2015,1138.0,228.0,5,3,5.0,1.0,283.0,not-outlier;
1527126,ingefära hus! Private room Williamsburg, Brooklyn,unconfirmed,Ferguson,Brooklyn,Williamsburg,40.71148,-73.95573,True,flexible,Private room,2015,611.0,122.0,2,272,4.0,3.0,137.0,not-outlier;
1527678,Private MasterBR w/ View of Museum,verified,Russell,Brooklyn,Prospect Heights,40.67425,-73.96514,False,moderate,Private room,2019,372.0,74.0,3,63,1.0,1.0,420.0,not-outlier;
1528230,LUXURY 2BD/2BTH - HUGE PATIO,unconfirmed,Hawkins,Manhattan,East Village,40.72899,-73.97792,False,strict,Entire home/apt,2011,675.0,135.0,30,58,5.0,1.0,95.0,outlier;
1528783,Comfy Brooklyn 2BD, W/ Backyard,unconfirmed,Spencer,Brooklyn,Greenpoint,40.72488,-73.94013,False,flexible,Entire home/apt,2016,112.0,22.0,2,5,1.0,1.0,185.0,not-outlier;
1529335,Authentic designer loft/roof deck best Williamsbrg,verified,Higgins,Brooklyn,Williamsburg,40.72212,-73.95696,True,strict,Private room,2017,1100.0,220.0,3,63,1.0,2.0,28.0,not-outlier;
1529887,Sunny Retreat with Roof Garden,verified,Reed,Brooklyn,Bedford-Stuyvesant,40.68534,-73.93433,False,strict,Entire home/apt,2008,296.0,59.0,5,268,2.0,2.0,190.0,not-outlier;
1530439,Enjoy Staten Island Hospitality,unconfirmed,Martin,Staten Island,Graniteville,40.62109,-74.16534,False,moderate,Private room,2013,1178.0,236.0,3,80,1.0,1.0,353.0,not-outlier;
1530992,Great apt on the UWS - A RARE FIND!,unconfirmed,Wilson,Manhattan,Upper West Side,40.78161,-73.97898,True,moderate,Entire home/apt,2009,50.0,10.0,3,22,3.0,1.0,408.0,not-outlier;
1531544,Cozy 2 BD in Midtown West,verified,Johnston,Manhattan,Hell's Kitchen,40.75643,-73.99046,False,strict,Entire home/apt,2003,59.0,12.0,7,13,1.0,1.0,156.0,not-outlier;
1532096,Park Slope Sunny Studio,unconfirmed,Gibson,Brooklyn,Park Slope,40.67407,-73.98111,False,strict,Entire home/apt,2017,400.0,80.0,4,23,5.0,2.0,295.0,not-outlier;
1532649,Luxury L-Shape Studio + 3 cats,unconfirmed,Bennett,Brooklyn,Sheepshead Bay,40.59721,-73.95149,True,strict,Entire home/apt,2018,1187.0,237.0,30,3,2.0,1.0,287.0,outlier;
1533201,A cozy Red Room with private bathroom,verified,Spencer,Manhattan,Harlem,40.80491,-73.94866,True,flexible,Private room,2010,846.0,169.0,3,10,3.0,3.0,163.0,not-outlier;
1533753,Cozy room with private bathroom & outside garden,verified,Reed,Manhattan,Harlem,40.80334,-73.94805,False,flexible,Private room,2013,1143.0,229.0,3,14,4.0,3.0,90.0,not-outlier;
1534306,Beautiful 1 bdrm, Inwood Manhattan,verified,Hawkins,Manhattan,Inwood,40.87039,-73.91611,False,flexible,Private room,2022,734.0,147.0,1,20,1.0,1.0,155.0,not-outlier;
1534858,Beautiful Loft/10 min to Manhattan!,verified,Fowler,Brooklyn,Williamsburg,40.704,-73.93285,True,moderate,Private room,2020,827.0,165.0,5,2,4.0,1.0,2.0,not-outlier;
1535410,New York City- Riverdale Modern two bedrooms unit,unconfirmed,West,Bronx,Spuyten Duyvil,40.87991,-73.91673,True,moderate,Entire home/apt,2016,344.0,69.0,2,47,1.0,1.0,28.0,not-outlier;
1535962,A PLACE TO STAY CLOSE TO MANHATTAN,verified,Baker,Staten Island,Stapleton,40.62766,-74.07988,True,flexible,Private room,2020,682.0,136.0,2,6,4.0,1.0,5.0,not-outlier;
1536515,Great room priv/bathrm Eastside location 70's ST,verified,Perry,Manhattan,Upper East Side,40.7685,-73.96034,False,moderate,Private room,2008,996.0,199.0,7,93,3.0,1.0,270.0,not-outlier;
1537067,Midtown NYC - 1 Bedroom Apartment,unconfirmed,Kelley,Manhattan,Midtown,40.76082,-73.97548,True,strict,Entire home/apt,2006,647.0,129.0,3,116,5.0,1.0,215.0,not-outlier;
1537619,Cozy Room in Sunny Apartment (Long/Short Term),verified,Spencer,Manhattan,Kips Bay,40.74238,-73.98122,True,flexible,Private room,2007,71.0,14.0,240,15,2.0,1.0,80.0,outlier;
1538172,THERE'S NO PLACE LIKE HOME.........,verified,Cunningham,Manhattan,Harlem,40.80151,-73.9522,False,flexible,Entire home/apt,2018,677.0,135.0,2,70,5.0,4.0,275.0,not-outlier;
1538724,Cozy home in vibrant Manhattan,unconfirmed,Casey,Manhattan,Washington Heights,40.83434,-73.94027,False,moderate,Private room,2009,919.0,184.0,3,4,3.0,1.0,347.0,not-outlier;
1539276,LOCATION LOCATION LOCATION Sara's,verified,Barnes,Manhattan,Gramercy,40.73677,-73.98084,True,moderate,Entire home/apt,2009,362.0,72.0,30,128,2.0,4.0,347.0,outlier;
1539829,Quaint & Quiet in Queens,verified,Smith,Queens,Briarwood,40.71151,-73.81561,False,strict,Private room,2004,687.0,137.0,1,59,4.0,2.0,192.0,not-outlier;
1540381,Single Room,unconfirmed,Davis,Queens,Ozone Park,40.68581,-73.84642,True,flexible,Shared room,2012,712.0,142.0,1,8,2.0,2.0,218.0,not-outlier;
1540933,Charming brownstone apartment,unconfirmed,Chapman,Brooklyn,Columbia St,40.68636,-74.00345,False,strict,Entire home/apt,2021,498.0,100.0,2,106,4.0,1.0,88.0,not-outlier;
1541485,Williamsburg near soho .support artist living,unconfirmed,Johnston,Brooklyn,Williamsburg,40.70994,-73.96573,True,moderate,Private room,2017,383.0,77.0,15,15,5.0,4.0,300.0,outlier;
1542038,Your Times Square Sanctuary,verified,Chapman,Manhattan,Hell's Kitchen,40.76013,-73.99007,True,strict,Private room,2006,1148.0,230.0,2,133,1.0,1.0,189.0,not-outlier;
1542590,Designer studio in Luxury Building,unconfirmed,Ferguson,Manhattan,Financial District,40.70621,-74.01525,True,strict,Entire home/apt,2018,504.0,101.0,4,27,5.0,1.0,348.0,not-outlier;
1543142,Private cozy bedroom in Nolita,verified,Adams,Manhattan,Nolita,40.72172,-73.99689,False,strict,Private room,2015,826.0,165.0,5,61,5.0,1.0,330.0,not-outlier;
1543695,ArtistLoft-MccarenPark-Williamsburg,unconfirmed,Hawkins,Brooklyn,Greenpoint,40.72049,-73.95221,False,strict,Private room,2015,418.0,84.0,2,2,4.0,2.0,16.0,not-outlier;
1544247,Beautiful Bedrooms in Briarwood, NY,verified,Hill,Queens,Briarwood,40.71068,-73.81577,True,moderate,Private room,2013,724.0,145.0,1,16,3.0,2.0,207.0,not-outlier;
1544799,Flatiron-Designer's loft,verified,Elliott,Manhattan,Flatiron District,40.74125,-73.98862,False,flexible,Entire home/apt,2019,114.0,23.0,7,0,4.0,1.0,314.0,not-outlier;
1545352,Stylish Designer Studio with Piano,verified,Spencer,Manhattan,Harlem,40.83091,-73.94223,False,flexible,Entire home/apt,2003,913.0,183.0,5,38,5.0,1.0,310.0,not-outlier;
1546456,STUNNING E Vill Penthouse,unconfirmed,Perkins,Manhattan,East Village,40.72634,-73.98267,False,strict,Entire home/apt,2003,700.0,140.0,3,93,2.0,1.0,336.0,not-outlier;
1547008,New York Host who knows The Most,unconfirmed,Davis,Manhattan,Harlem,40.82703,-73.94311,False,moderate,Private room,2006,925.0,185.0,3,6,3.0,1.0,68.0,not-outlier;
1547561,One Block From Central Park!,verified,Ferguson,Manhattan,Upper East Side,40.78521,-73.95489,True,strict,Entire home/apt,2019,524.0,105.0,7,30,4.0,1.0,4.0,not-outlier;
1548113,PARK SLOPE: SWEET, LARGE 2BR DUPLEX,unconfirmed,Anderson,Brooklyn,South Slope,40.66106,-73.98316,True,flexible,Entire home/apt,2013,171.0,34.0,3,17,4.0,1.0,98.0,not-outlier;
1548665,Light Superhosted Chill LES Apt,verified,Sullivan,Manhattan,Lower East Side,40.72123,-73.98996,True,flexible,Private room,2017,290.0,58.0,10,67,4.0,1.0,369.0,not-outlier;
1549218,Big Beautiful Railroad in Brooklyn,unconfirmed,Payne,Brooklyn,Bushwick,40.70339,-73.92945,True,moderate,Entire home/apt,2017,940.0,188.0,30,53,4.0,1.0,370.0,outlier;
1549770,Bright Brooklyn Flat w/Park Views, 30 day minimum,unconfirmed,Miller,Brooklyn,Prospect-Lefferts Gardens,40.66009,-73.96237,False,moderate,Entire home/apt,2011,372.0,74.0,30,32,1.0,1.0,312.0,outlier;
1550322,ECO-APT, free YOGA, 2 new bedrooms. Best location!,verified,Reed,Brooklyn,Carroll Gardens,40.67939,-73.99398,True,strict,Entire home/apt,2022,1087.0,217.0,30,131,2.0,2.0,33.0,outlier;
1550875,Sunny UES 1.5 Bedroom, Sleeps 6,verified,Stewart,Manhattan,Upper East Side,40.76494,-73.95804,True,strict,Entire home/apt,2009,461.0,92.0,4,19,4.0,1.0,154.0,not-outlier;
1551427,Stay with a Jazz Singer in Harlem!,verified,Taylor,Manhattan,Harlem,40.80192,-73.95827,True,flexible,Private room,2022,993.0,199.0,1,0,3.0,1.0,160.0,not-outlier;
1551979,Large Private Room Near Central Park & Mount Sinai,unconfirmed,Grant,Manhattan,East Harlem,40.79314,-73.94853,False,strict,Private room,2005,186.0,37.0,3,74,5.0,3.0,228.0,not-outlier;
1552531,Luxury room in Manhattan Duplex Apt,verified,Richards,Manhattan,Midtown,40.7453,-73.99056,False,moderate,Private room,2003,641.0,128.0,3,165,3.0,2.0,113.0,not-outlier;
1554741,LUXE Privé L.I.C. Apt & Garden,unconfirmed,Walker,Queens,Long Island City,40.75453,-73.93377,True,flexible,Entire home/apt,2006,145.0,29.0,2,59,4.0,1.0,203.0,not-outlier;
1555293,Magazine SOHO Studio Loft. ;
Read our reviews!,verified,Wilson,Manhattan,SoHo,40.72057,-73.99976,True,moderate,Entire home/apt,2011,1163.0,233.0,3,134,1.0,1.0,32.0,not-outlier;
1555845,Nolita apt. with private garden,unconfirmed,Perry,Manhattan,Nolita,40.7234,-73.99439,False,strict,Entire home/apt,2003,96.0,19.0,28,81,2.0,1.0,245.0,outlier;
1556398,Family friendly Williamsburg Apt for Vacation!,unconfirmed,Andrews,Brooklyn,Williamsburg,40.71121,-73.94669,True,strict,Entire home/apt,2021,855.0,171.0,3,7,3.0,1.0,52.0,not-outlier;
1556950,BROWNSTONE TWO IN BROOKLYN in NYC,verified,Gibson,Brooklyn,Bushwick,40.68979,-73.91661,True,moderate,Private room,2015,51.0,10.0,3,112,3.0,8.0,272.0,not-outlier;
1557502,Charming West Village One Bedroom,unconfirmed,Kelley,Manhattan,Greenwich Village,40.73448,-73.99797,False,flexible,Entire home/apt,2016,165.0,33.0,5,0,2.0,1.0,31.0,not-outlier;
1558054,Brooklyn Brownstone full floor/garden ProspectPark,verified,Hill,Brooklyn,Prospect-Lefferts Gardens,40.65937,-73.95906,False,strict,Entire home/apt,2008,175.0,35.0,2,92,2.0,1.0,315.0,not-outlier;
1558607,Family friendly,  steps to subway, large garden :),verified,Taylor,Brooklyn,Boerum Hill,40.68599,-73.98826,True,strict,Entire home/apt,2007,544.0,109.0,29,23,2.0,2.0,44.0,outlier;
1561368,3 BR apartment Crown Heights, BKLYN,unconfirmed,Verena,Brooklyn,Crown Heights,40.66924,-73.94406,False,moderate,Entire home/apt,2016,1163.0,233.0,5,125,1.0,3.0,281.0,not-outlier;
1561921,Brownstone Sunny & Spacious top fl,unconfirmed,Linda,Brooklyn,Crown Heights,40.67259,-73.95489,True,strict,Entire home/apt,2008,748.0,150.0,30,58,1.0,2.0,143.0,outlier;
1562473,Morocco in Brooklyn with the flyest loft, Amazing!,verified,Kim,Brooklyn,Bedford-Stuyvesant,40.69321,-73.9442,False,strict,Entire home/apt,2012,373.0,75.0,5,9,4.0,1.0,299.0,not-outlier;
1563025,Perfect NYC/Williamsburg Location,verified,Omri,Brooklyn,Williamsburg,40.71348,-73.94447,False,strict,Private room,2017,960.0,192.0,3,137,1.0,1.0,205.0,not-outlier;
1563577,Midtown East Sutton Area Entire Apt,verified,Cary,Manhattan,Midtown,40.75816,-73.96457,True,strict,Entire home/apt,2009,435.0,87.0,2,16,1.0,1.0,268.0,not-outlier;
1564130,Finest Gateway to historic Financial District,verified,Dan,Manhattan,Financial District,40.70537,-74.00992,False,strict,Entire home/apt,2019,70.0,14.0,1,36,5.0,1.0,137.0,not-outlier;
1564682,Industrial Brooklyn Loft with Tree-Lined Windows,unconfirmed,Shell,Brooklyn,Clinton Hill,40.68722,-73.96289,False,flexible,Entire home/apt,2018,1195.0,239.0,1,54,5.0,4.0,364.0,not-outlier;
1565234,Cute east village apartment.,verified,Martis,Manhattan,East Village,40.73111,-73.98528,True,flexible,Entire home/apt,2010,208.0,42.0,14,1,2.0,1.0,246.0,outlier;
1565787,All Charm: Lush Garden, Huge Kitchen + Quiet,verified,Jasmine,Brooklyn,Greenpoint,40.72212,-73.94389,True,strict,Entire home/apt,2014,1126.0,225.0,6,39,4.0,2.0,413.0,not-outlier;
1566339,Bright and Quiet 2 BR in Park Slope,verified,Vero,Brooklyn,Park Slope,40.66626,-73.97933,True,strict,Entire home/apt,2020,185.0,37.0,1,145,5.0,2.0,282.0,not-outlier;
1566891,Cozy, bright 1BR avail. in East Village apartment,verified,Marshall,Manhattan,East Village,40.72978,-73.9793,False,flexible,Private room,2010,798.0,160.0,3,28,1.0,1.0,270.0,not-outlier;
1567444,Stylish Loft w/Lovely Backyard,verified,Eada,Brooklyn,Bedford-Stuyvesant,40.68838,-73.94193,False,moderate,Entire home/apt,2010,845.0,169.0,2,206,1.0,1.0,176.0,not-outlier;
1567996,Great Apt IDEAL Location 900 SF,unconfirmed,Maddine,Manhattan,Lower East Side,40.71804,-73.98565,True,strict,Entire home/apt,2006,88.0,18.0,7,4,5.0,1.0,6.0,not-outlier;
1568548,Garden - Brownstone Experience,unconfirmed,Richard,Brooklyn,Bedford-Stuyvesant,40.68559,-73.93896,True,strict,Entire home/apt,2006,344.0,69.0,15,37,4.0,2.0,25.0,outlier;
1569100,Gorgeous ! Best Location in NYC !,verified,Lynda,Manhattan,Upper West Side,40.77995,-73.98342,False,moderate,Private room,2010,764.0,153.0,30,27,2.0,1.0,98.0,outlier;
1569653,luxury 1 BedRoom Apt Hells Kitchen,unconfirmed,Jasen,Manhattan,Hell's Kitchen,40.7559,-73.99469,True,moderate,Entire home/apt,2008,737.0,147.0,30,18,2.0,1.0,290.0,outlier;
1570205,Luxury room + En-suite bath in Times Sq/Midtown W,unconfirmed,Jj,Manhattan,Hell's Kitchen,40.76291,-73.99202,True,strict,Private room,2020,382.0,76.0,1,134,2.0,1.0,62.0,not-outlier;
1570757,Chic, Spacious Loft + Backyard,verified,Akari,Manhattan,Midtown,40.74406,-73.98273,False,moderate,Entire home/apt,2010,441.0,88.0,2,197,4.0,1.0,355.0,not-outlier;
1571310,Sunny and Zen W. Village Studio of Your Own,unconfirmed,Shelley,Manhattan,West Village,40.73041,-74.00498,True,moderate,Entire home/apt,2017,324.0,65.0,7,5,3.0,1.0,8.0,not-outlier;
1571862,2BR Lux Prospect Heights,verified,Supriya,Brooklyn,Crown Heights,40.6764,-73.96218,True,moderate,Entire home/apt,2019,76.0,15.0,28,5,1.0,1.0,5.0,outlier;
1572414,An airy, comfy, bookish refuge!,verified,Rafil,Brooklyn,Vinegar Hill,40.70279,-73.98284,True,moderate,Entire home/apt,2006,1024.0,205.0,4,8,5.0,1.0,118.0,not-outlier;
1572967,Bright & Vibrant- The BK experience,unconfirmed,Rachael,Brooklyn,Crown Heights,40.67436,-73.956,False,moderate,Private room,2008,951.0,190.0,2,62,4.0,2.0,398.0,not-outlier;
1573519,Very clean, quiet bedroom available,verified,Elaine,Manhattan,Washington Heights,40.83559,-73.94095,False,flexible,Private room,2021,489.0,98.0,2,13,4.0,1.0,220.0,not-outlier;
1574071,Lux One-bed Central Park View UWS,verified,Kishore,Manhattan,Upper West Side,40.79234,-73.96482,False,moderate,Entire home/apt,2016,711.0,142.0,1,8,5.0,1.0,323.0,not-outlier;
1574623,Elegant Uptown Historic District Garden Apartment,verified,Kurt,Manhattan,Washington Heights,40.83451,-73.93885,False,moderate,Entire home/apt,2017,1118.0,224.0,3,50,3.0,2.0,380.0,not-outlier;
1575176,Only 5 Min. to Manhattan!,verified,Grace,Queens,Long Island City,40.74826,-73.94633,False,moderate,Private room,2012,963.0,193.0,180,69,1.0,1.0,221.0,outlier;
1575728,Lovely 1 bdrm in Prospect Heights!,verified,Miya,Brooklyn,Prospect Heights,40.67763,-73.97185,True,strict,Entire home/apt,2013,690.0,138.0,4,41,5.0,1.0,324.0,not-outlier;
1576280,Spacious & Sunny in Prime Brooklyn,verified,David,Brooklyn,Clinton Hill,40.68472,-73.96691,False,moderate,Entire home/apt,2015,1013.0,203.0,20,89,3.0,1.0,338.0,outlier;
1576833,1 Bedroom Apt - Close to JFK & City,unconfirmed,Terrance,Brooklyn,East New York,40.65408,-73.87883,False,strict,Entire home/apt,2004,795.0,159.0,4,40,3.0,1.0,287.0,not-outlier;
1577385,1 br. studio duplex,  Park Slope/Gowanus, Brooklyn,verified,Joe,Brooklyn,Gowanus,40.67302,-73.98756,True,strict,Entire home/apt,2015,148.0,30.0,3,106,1.0,1.0,255.0,not-outlier;
1577937,A REAL New Yorkers  Wall St,unconfirmed,Suzanne,Manhattan,Financial District,40.70633,-74.00974,True,flexible,Entire home/apt,2022,671.0,134.0,4,33,3.0,1.0,316.0,not-outlier;
1578490,ROOM AVAILABLE IN NEW YORK CITY,verified,Robert,Manhattan,Upper East Side,40.77548,-73.95183,False,strict,Private room,2014,198.0,40.0,5,2,2.0,1.0,115.0,not-outlier;
1579042,Sunny West Village Dream,verified,Andrew,Manhattan,West Village,40.73775,-74.00344,True,flexible,Entire home/apt,2005,467.0,93.0,88,19,3.0,1.0,116.0,outlier;
1579594,SUNNY ZEN  FULL SERVICE HUGE STUDIO,verified,Alda,Manhattan,Financial District,40.70917,-74.0146,True,flexible,Entire home/apt,2020,63.0,13.0,6,100,2.0,1.0,404.0,not-outlier;
1580146,Beautiful corner prewar apartment in Williamsburg,verified,Jennifer,Brooklyn,Williamsburg,40.7108,-73.96226,False,strict,Entire home/apt,2011,321.0,64.0,3,16,1.0,1.0,65.0,not-outlier;
1580699,Tranquil, Artsy, Sunny Bedroom,unconfirmed,Cp,Manhattan,East Village,40.72507,-73.98861,True,flexible,Private room,2016,1101.0,220.0,2,64,4.0,1.0,215.0,not-outlier;
1581251,Room in Harlem,unconfirmed,Laetitia,Manhattan,Harlem,40.82726,-73.9444,False,flexible,Private room,2016,88.0,18.0,1,17,2.0,2.0,19.0,not-outlier;
1581803,Room for the Summer,verified,Serge,Manhattan,Harlem,40.82669,-73.94281,True,flexible,Private room,2019,56.0,11.0,2,7,3.0,1.0,240.0,not-outlier;
1582356,Fantastic 2BR in Brooklyn's Best Area,verified,Seth,Brooklyn,Park Slope,40.67078,-73.98815,False,moderate,Entire home/apt,2020,242.0,48.0,115,15,5.0,1.0,95.0,outlier;
1582908,GREAT 1BR/2BA TERRACE & W/D! in EV!,unconfirmed,Ralph,Manhattan,East Village,40.728,-73.97903,False,strict,Entire home/apt,2020,826.0,165.0,5,4,4.0,1.0,299.0,not-outlier;
1583460,Big Beautiful Brooklyn Apt @ Park!,verified,Marc,Brooklyn,Prospect-Lefferts Gardens,40.65814,-73.96181,True,strict,Entire home/apt,2012,612.0,122.0,3,87,4.0,1.0,406.0,not-outlier;
1584013,Perfect apt. above L train Graham stop,unconfirmed,Haley,Brooklyn,Williamsburg,40.71517,-73.94292,True,strict,Private room,2019,467.0,93.0,150,10,3.0,1.0,93.0,outlier;
1584565,Gorgeous Park Slope, BK triplex 4BD,unconfirmed,Andrij,Brooklyn,Park Slope,40.66859,-73.98235,True,strict,Entire home/apt,2015,299.0,60.0,20,0,1.0,1.0,27.0,outlier;
1585117,Private,Affordable, 20 min to NYC!,unconfirmed,Joris,Queens,Ridgewood,40.70054,-73.90255,True,flexible,Entire home/apt,2022,225.0,45.0,3,289,2.0,1.0,253.0,not-outlier;
1585669,Lovely Chelsea 1 Bedroom,verified,Rachel,Manhattan,Chelsea,40.74572,-73.99965,True,moderate,Entire home/apt,2007,550.0,110.0,9,10,4.0,1.0,361.0,not-outlier;
1586222,Classy 2.5 BR Brownstone w/ Garden,unconfirmed,Michelle,Manhattan,Upper West Side,40.78911,-73.97396,False,moderate,Entire home/apt,2003,555.0,111.0,14,39,5.0,1.0,302.0,outlier;
1586774,Upper Duplex in Brooklyn Brownstone,unconfirmed,James,Brooklyn,Bedford-Stuyvesant,40.68813,-73.92817,True,moderate,Entire home/apt,2011,1133.0,227.0,7,7,5.0,2.0,134.0,not-outlier;
1587326,comfy room minutes from museums,unconfirmed,Danielle,Bronx,Mott Haven,40.81128,-73.92399,False,moderate,Private room,2005,231.0,46.0,1,23,2.0,1.0,374.0,not-outlier;
1587879,Best Block, NYC!  July 25-Aug 18,verified,Joy,Manhattan,Upper West Side,40.77593,-73.97699,False,moderate,Entire home/apt,2014,354.0,71.0,4,22,2.0,1.0,253.0,not-outlier;
1588431,Great 1 BR Apt in Kips Bay, NY,unconfirmed,Mark,Manhattan,Kips Bay,40.73903,-73.97975,True,moderate,Private room,2020,1069.0,214.0,1,1,3.0,1.0,14.0,not-outlier;
1588983,Private Artist’s Apt/ Amazing Location!,verified,Jsun,Brooklyn,Williamsburg,40.71164,-73.965,False,strict,Entire home/apt,2010,167.0,33.0,2,5,5.0,3.0,82.0,not-outlier;
1589536,1 BR, Book it 1st then write me,unconfirmed,Sharma,Queens,Jackson Heights,40.75193,-73.87873,True,flexible,Private room,2005,1134.0,227.0,5,30,3.0,3.0,143.0,not-outlier;
1592297,Artfully Decorated 2 Bedroom Apt,verified,Karen,Bronx,Longwood,40.81611,-73.89909,False,moderate,Entire home/apt,2022,719.0,144.0,5,82,3.0,1.0,268.0,not-outlier;
1592849,Lavender Joy Room in Duplex!,verified,Natalie,Brooklyn,Canarsie,40.62897,-73.90334,False,flexible,Private room,2019,709.0,142.0,5,105,5.0,3.0,38.0,not-outlier;
1593402,1 bdrm brownstone-west 70's-1 block Central Park,verified,Marjorie,Manhattan,Upper West Side,40.77555,-73.9767,False,strict,Entire home/apt,2012,1056.0,211.0,3,73,1.0,1.0,53.0,not-outlier;
1593954,Serene Room...,verified,Maria Luiza,Brooklyn,Sunset Park,40.6397,-74.0162,True,moderate,Private room,2011,476.0,95.0,7,28,2.0,2.0,160.0,not-outlier;
1594506,Master Bedroom / ParkSlope Brooklyn,unconfirmed,Martha,Brooklyn,Park Slope,40.67267,-73.98348,True,flexible,Private room,2010,236.0,47.0,2,0,5.0,1.0,135.0,not-outlier;
1595059,Spacious 4 bedroom house, New York,verified,Tamara,Brooklyn,Kensington,40.64205,-73.97173,False,flexible,Entire home/apt,2003,1144.0,229.0,1,3,3.0,1.0,33.0,not-outlier;
1595611,Brooklyn Apartment Windsor Terrace,verified,Helen,Brooklyn,Windsor Terrace,40.66034,-73.9829,False,moderate,Entire home/apt,2004,1146.0,229.0,3,120,2.0,1.0,192.0,not-outlier;
1596163,Bedroom with Garden at the Back,unconfirmed,Waldemar,Brooklyn,Clinton Hill,40.68699,-73.9635,True,strict,Private room,2003,1068.0,214.0,2,339,1.0,3.0,66.0,not-outlier;
1596715,Family friendly, sunny new condo in McCarren Park,verified,Laura,Brooklyn,Greenpoint,40.72183,-73.94908,True,moderate,Entire home/apt,2019,448.0,90.0,2,7,1.0,1.0,182.0,not-outlier;
1597268,Exciting Lower East Side, Loft Life,unconfirmed,Stephanie,Manhattan,Lower East Side,40.71986,-73.9869,True,strict,Entire home/apt,2015,345.0,69.0,4,13,5.0,1.0,91.0,not-outlier;
1597820,Large Room w/ Private Entrance,verified,Jacques,Brooklyn,Bedford-Stuyvesant,40.68881,-73.95405,True,flexible,Private room,2003,589.0,118.0,21,6,4.0,3.0,178.0,outlier;
1598372,Private spacious studio available,unconfirmed,Toni,Manhattan,Harlem,40.81669,-73.94267,True,moderate,Private room,2018,722.0,144.0,1,3,3.0,1.0,156.0,not-outlier;
1598925,For Cat-Lovers ONLY,verified,Felo,Manhattan,Inwood,40.86717,-73.9194,False,strict,Entire home/apt,2007,934.0,187.0,20,11,4.0,1.0,18.0,outlier;
1599477,UNION SQUARE❤️PENTHOUSE 2FL+TERRACE❤️EAST VIllAGE,verified,Alex,Manhattan,East Village,40.72981,-73.98318,False,strict,Entire home/apt,2006,1157.0,231.0,2,67,4.0,1.0,55.0,not-outlier;
1600029,Sunny, spacious 1-bedroom in Upper Manhattan,verified,Laura,Manhattan,Inwood,40.86929,-73.92421,False,strict,Entire home/apt,2013,1125.0,225.0,2,123,1.0,1.0,367.0,not-outlier;
